city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Maanshan,484.3903618,582.3780047,836.5170328,495.7177846,579.3433867,921.1553474,992.5977762,1452.78079,1087.489064,1313.485114,1488.616462,1672.535211,1881.838074,2227.074236,2445.414847,3056.768559,3362.445415
Huaibei,110.7678729,206.0413582,98.80296409,171.4090481,262.7603314,325.0208546,400.1561495,664.6520313,812.786294,1053.595969,1305.361305,1625.638644,1709.006928,1935.483871,2396.313364,2798.165138,3059.360731
Tongling,706.5294035,776.3227698,340.6258654,523.8681439,684.3177189,744.349709,1298.013245,1325.239832,1253.827493,1752.021563,2291.105121,2439.02439,2845.528455,1812.865497,4795.321637,2397.660819,2631.578947
Anqing,141.0426305,196.0873883,92.8081909,162.9719193,240.3574527,254.1171871,318.406183,436.697963,627.0583481,644.7453256,836.4162779,869.7052665,884.1022344,1398.865784,1657.250471,2140.151515,2362.94896
Huangshan,298.2642434,322.8425009,193.6913026,280.7468149,414.6911745,493.0704415,629.5154778,992.2931442,1170.324105,1154.107264,1356.852103,1489.505755,1625.025391,1824.324324,2297.297297,3020.134228,3557.04698
Chuzhou,151.3558461,228.4267589,262.614205,193.1316621,222.7452924,216.8384112,281.3992227,454.0394854,579.1234268,685.6890069,956.618465,1156.58363,1425.199305,1585.903084,1916.299559,2334.801762,2593.406593
Fuyang,66.47162924,121.8885382,125.9798876,70.24544055,103.1818042,110.5994189,118.0969515,218.673901,317.168064,394.3065974,1851.50019,570.6676812,652.184338,932.2033898,1308.411215,1596.638655,1847.725162
Suzhou2,88.84212396,152.0747165,128.7550453,117.1443093,154.236272,168.9710251,219.469765,311.8834395,394.5955939,475.6789934,623.1500234,1494.628678,1739.77306,1070.336391,1509.146341,1872.146119,2218.844985
Luan,80.34951456,75.11627218,86.11160059,79.7795349,92.43001538,142.3849838,179.010894,256.2895491,343.8556933,450.5138674,558.1135761,513.5322693,724.50643,936.967632,1190.47619,1714.770798,1928.93401
Bozhou,79.70995679,80.39107886,89.40087978,112.2442802,84.79822339,125.0063692,184.0517314,253.4106798,387.6779212,375.4489063,474.0085322,551.702396,645.7201354,803.7094281,1367.127496,1643.835616,1870.286576
Chizhou,169.7308114,178.7837838,277.1991555,182.6341588,275.7056069,283.8859875,434.6134601,700.6917612,779.5477076,926.4978382,1111.797406,1183.063512,1423.179259,1728.395062,2160.493827,2592.592593,3024.691358
Xuancheng,56.05283266,92.5353454,132.2744553,181.2479487,246.7296512,254.8075881,423.7318645,746.8745509,803.1209735,929.8998569,1177.730193,1286.63331,1535.988569,1821.428571,2250,2759.856631,3082.437276
Fuzhou,910.2337731,988.2390587,907.6525218,998.56278,1071.588133,964.1811463,1317.994419,8205.604583,2052.178934,2640.012208,3005.339436,3081.938065,3051.477092,3566.229985,4126.984127,4978.662873,5211.267606
Xiamen,3322.51693,3420.317504,2522.745072,3216.654196,3273.73834,3112.800138,3645.19774,19865.71222,5432.811657,6757.464641,6961.382114,7177.974435,6819.796353,7647.058824,9047.619048,9794.238683,9042.145594
Putian,456.4537503,272.6093256,288.5994554,332.6448839,380.1553536,515.5981556,698.4262069,4296.223033,1300.894334,4555.116915,3620.586475,5509.96483,7349.096613,7600,7492.957746,2888.888889,6868.131868
Sanming,530.5910483,572.1803389,697.2326856,633.4015783,456.8794063,596.6463076,678.1339925,846.6468669,1165.380395,1604.668125,1903.052065,1936.619718,1900.605378,2334.494774,2638.888889,3183.391003,3564.013841
Quanzhou,747.0344994,848.8155363,902.0294761,1053.7679,1069.634727,1193.956295,1437.766028,8565.966699,2163.591008,2308.13618,2956.645345,2583.077353,3183.611323,3328.767123,3867.924528,4649.006623,5059.13272
Zhangzhou,527.7069152,600.3839151,622.3866891,417.2866664,469.3932196,507.7438634,722.9645802,790.0327483,1196.521285,1367.875648,1940.755873,1950.140732,1712.874442,2322.834646,2762.645914,3282.149712,3582.375479
Nanping,486.4354452,419.8383759,658.1899236,333.2033937,414.8238827,457.8392237,602.5959368,3950.302644,1242.013401,1433.577572,1582.278481,1660.401003,1719.502282,2118.380062,2507.836991,2968.75,3364.779874
Longyan,664.6868025,492.7207471,562.1692292,685.8340289,712.3962656,562.6501888,610.1926027,792.0603111,1161.301254,1343.634531,1421.017845,2051.449039,2068.653436,2388.535032,2658.227848,3197.492163,3490.566038
Ningde,335.8613916,382.6406317,413.0324435,343.2246266,356.1675342,431.3046593,728.0637,5539.676459,2407.647059,1285.422144,1728.110599,1845.542306,1576.29256,2159.090909,2592.592593,3079.096045,3539.325843
Nanchang,1036.892429,1304.446711,1477.105036,1534.490454,1488.78712,1464.558446,1637.045825,1621.009457,1447.524752,1634.179957,2274.063909,2317.944756,2459.740959,2734.225621,3523.809524,4473.684211,4944.029851
Jingdezhen,210.2090357,271.8270572,283.1852539,372.0218722,485.5935459,489.1297478,690.7252528,686.5837215,857.837181,899.820036,1443.174985,1430.274136,1439.453008,2307.692308,1479.289941,1470.588235,3157.894737
Pingxiang,371.3514122,107.9684812,184.9056604,250.7556191,356.1548876,537.4710664,799.8662601,723.6269871,775.359958,1039.50104,1239.669421,1210.898083,1361.29878,1800,2250,2650,2850
Jiujiang,148.7480438,160.9117508,208.5649936,273.1821355,404.3871721,432.2033549,618.6322628,620.3932438,750.9335191,865.1199371,1161.188742,1344.767102,1509.901469,1826.923077,1846.153846,2294.455067,2609.52381
Xinyu,203.648834,222.5847381,319.1022399,340.0231296,529.5915679,559.2694805,747.2353744,957.9103466,1159.396985,1493.775934,0,1798.855274,1943.005181,2338.709677,2704.918033,2640,3120
Yingtan,285.8234064,98.20756408,224.8582996,302.7799911,341.5665796,459.8914822,510.9247204,737.6312336,920.8032787,1048.387097,1283.079391,1418.439716,1728.744303,3203.125,2265.625,2790.697674,2945.736434
Ganzhou,162.7767084,121.1032933,141.8084641,181.2100099,254.9678464,290.8723775,437.2925005,470.7286695,544.8611565,733.7865544,1173.936457,1047.998323,1561.475282,1668.38311,1570.841889,2171.253823,2207.527976
Jian,129.9734117,118.4378014,123.0161804,138.7932316,190.9197032,196.6573931,250.9077898,416.406755,619.2942584,791.2957468,903.5552937,1006.265426,1037.03145,1327.102804,1716.41791,1966.604824,2148.148148
Yichun2,333.1610087,337.8056904,260.6301002,355.6578012,222.4155521,253.5672923,278.9696683,427.1145126,420.8855177,575.815739,622.7296316,923.4385494,1038.543359,1179.401993,1594.684385,2148.760331,2334.437086
Fuzhou2,362.6598601,365.1292341,387.2177493,399.1870342,431.0568683,509.1298293,519.0434434,518.7691851,489.8058252,694.1120153,810.2955195,1005.847953,1227.208976,1396.508728,1693.735499,1875,1963.048499
Shangrao,216.0090054,240.1243982,238.1035503,308.5631119,353.6128153,265.2334753,276.5457866,300.6767252,400.1599573,591.8716296,710.8068975,569.1372397,1200.929752,1150.895141,1430.395913,1888.466413,2042.875158
Jinan,1141.512372,1193.657348,1095.723311,1106.713723,1219.78636,1333.594082,1597.578291,1789.371485,2024.044438,2624.065262,2676.399027,2989.057913,3408.262052,3910.761155,4385.510996,5363.057325,4968.632371
